RC[313760105000002]		253	Dist (km)
>	L[SHC1]	59	20.00
>	L[SHC1] tel	2
>	L[THC1]	19	25.00
>	L[THC1] tel	0
RC[313760105000227]		546	Dist (km)
>	L[313760105000045]	410	0.41
>	L[313760105000045] tel	20
>	L[SHC1]	81	20.00
>	L[SHC1] tel	4
>	L[THC1]	27	25.00
>	L[THC1] tel	1
RC[313760105000228]		288	Dist (km)
>	L[313760105000045]	216	0.56
>	L[313760105000045] tel	10
>	L[SHC1]	43	20.00
>	L[SHC1] tel	2
>	L[THC1]	14	25.00
>	L[THC1] tel	0
RC[313760105000229]		578	Dist (km)
>	L[313760105000045]	434	0.92
>	L[313760105000045] tel	21
>	L[SHC1]	86	20.00
>	L[SHC1] tel	4
>	L[THC1]	28	25.00
>	L[THC1] tel	1
RC[313760105000230]		90	Dist (km)
>	L[313760105000285]	85	2.54
>	L[313760105000285] tel	4
RC[313760105000231]		120	Dist (km)
>	L[313760105000285]	90	2.92
>	L[313760105000285] tel	4
>	L[SHC1]	18	20.00
>	L[SHC1] tel	0
>	L[THC1]	6	25.00
>	L[THC1] tel	0
RC[313760105000232]		326	Dist (km)
>	L[313760105000252]	261	1.46
>	L[313760105000252] tel	13
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
RC[313760105000233]		121	Dist (km)
>	L[313760105000135]	91	1.34
>	L[313760105000135] tel	4
>	L[SHC1]	18	20.00
>	L[SHC1] tel	0
>	L[THC1]	6	25.00
>	L[THC1] tel	0
RC[313760105000234]		388	Dist (km)
>	L[313760105000235]	291	0.35
>	L[313760105000235] tel	14
>	L[SHC1]	58	20.00
>	L[SHC1] tel	2
>	L[THC1]	19	25.00
>	L[THC1] tel	0
RC[313760105000235]		393	Dist (km)
>	L[313760105000235]	393	0.00
RC[313760105000236]		309	Dist (km)
>	L[313760105000132]	232	0.58
>	L[313760105000132] tel	11
>	L[SHC1]	46	20.00
>	L[SHC1] tel	2
>	L[THC1]	15	25.00
>	L[THC1] tel	0
RC[313760105000237]		411	Dist (km)
>	L[313760105000252]	344	0.58
>	L[313760105000252] tel	17
>	L[SHC1]	47	20.00
>	L[SHC1] tel	2
RC[313760105000238]		331	Dist (km)
>	L[313760105000239]	249	1.01
>	L[313760105000239] tel	12
>	L[SHC1]	49	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000239]		443	Dist (km)
>	L[313760105000239]	443	0.00
RC[313760105000240]		240	Dist (km)
>	L[313760105000239]	192	0.78
>	L[313760105000239] tel	9
>	L[SHC1]	36	20.00
>	L[SHC1] tel	1
RC[313760105000241]		358	Dist (km)
>	L[313760105000239]	319	0.29
>	L[313760105000239] tel	15
>	L[SHC1]	21	20.00
>	L[SHC1] tel	1
RC[313760105000242]		282	Dist (km)
>	L[313760105000132]	212	0.61
>	L[313760105000132] tel	10
>	L[SHC1]	42	20.00
>	L[SHC1] tel	2
>	L[THC1]	14	25.00
>	L[THC1] tel	0
RC[313760105000243]		366	Dist (km)
>	L[313760105000132]	275	0.37
>	L[313760105000132] tel	13
>	L[SHC1]	54	20.00
>	L[SHC1] tel	2
>	L[THC1]	18	25.00
>	L[THC1] tel	0
RC[313760105000244]		0	Dist (km)
RC[313760105000245]		111	Dist (km)
>	L[313760105000002]	83	0.54
>	L[313760105000002] tel	4
>	L[SHC1]	16	20.00
>	L[SHC1] tel	0
>	L[THC1]	5	25.00
>	L[THC1] tel	0
RC[313760105000246]		174	Dist (km)
>	L[313760105000259]	139	0.32
>	L[313760105000259] tel	6
>	L[SHC1]	26	20.00
>	L[SHC1] tel	1
RC[313760105000247]		148	Dist (km)
>	L[313760105000259]	111	0.39
>	L[313760105000259] tel	5
>	L[SHC1]	22	20.00
>	L[SHC1] tel	1
>	L[THC1]	7	25.00
>	L[THC1] tel	0
RC[313760105000248]		320	Dist (km)
>	L[313760105000085]	240	0.60
>	L[313760105000085] tel	12
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000249]		177	Dist (km)
>	L[313760105000085]	168	0.67
>	L[313760105000085] tel	8
RC[313760105000250]		152	Dist (km)
>	L[313760105000122]	144	0.50
>	L[313760105000122] tel	7
RC[313760105000251]		165	Dist (km)
>	L[313760105000122]	157	0.36
>	L[313760105000122] tel	7
RC[313760105000252]		348	Dist (km)
>	L[313760105000252]	348	0.00
RC[313760105000253]		330	Dist (km)
>	L[313760105000252]	314	0.31
>	L[313760105000252] tel	15
RC[313760105000254]		206	Dist (km)
>	L[313760105000045]	154	0.40
>	L[313760105000045] tel	7
>	L[SHC1]	30	20.00
>	L[SHC1] tel	1
>	L[THC1]	10	25.00
>	L[THC1] tel	0
RC[313760105000255]		302	Dist (km)
>	L[313760105000045]	227	0.22
>	L[313760105000045] tel	11
>	L[SHC1]	45	20.00
>	L[SHC1] tel	2
>	L[THC1]	15	25.00
>	L[THC1] tel	0
RC[313760105000256]		133	Dist (km)
>	L[313760105000076]	126	0.38
>	L[313760105000076] tel	6
RC[313760105000257]		184	Dist (km)
>	L[313760105000076]	175	0.54
>	L[313760105000076] tel	8
RC[313760105000258]		303	Dist (km)
>	L[313760105000259]	227	0.28
>	L[313760105000259] tel	11
>	L[SHC1]	45	20.00
>	L[SHC1] tel	2
>	L[THC1]	15	25.00
>	L[THC1] tel	0
RC[313760105000259]		423	Dist (km)
>	L[313760105000259]	334	0.00
>	L[SHC1]	63	20.00
>	L[SHC1] tel	3
>	L[THC1]	21	25.00
>	L[THC1] tel	1
RC[313760105000260]		227	Dist (km)
>	L[313760105000135]	216	0.59
>	L[313760105000135] tel	10
RC[313760105000261]		271	Dist (km)
>	L[313760105000135]	258	0.51
>	L[313760105000135] tel	12
RC[313760105000262]		356	Dist (km)
>	L[313760105000135]	339	0.57
>	L[313760105000135] tel	16
RC[313760105000263]		3	Dist (km)
>	L[313760105000135]	2	0.84
>	L[313760105000135] tel	0
>	L[SHC1]	0	20.00
>	L[SHC1] tel	0
>	L[THC1]	0	25.00
>	L[THC1] tel	0
RC[313760105000264]		324	Dist (km)
>	L[313760105000264]	255	0.00
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000265]		329	Dist (km)
>	L[313760105000201]	313	1.33
>	L[313760105000201] tel	15
RC[313760105000266]		305	Dist (km)
>	L[313760105000186]	244	0.60
>	L[313760105000186] tel	12
>	L[SHC1]	45	20.00
>	L[SHC1] tel	2
RC[313760105000267]		264	Dist (km)
>	L[313760105000186]	211	0.76
>	L[313760105000186] tel	10
>	L[SHC1]	39	20.00
>	L[SHC1] tel	1
RC[313760105000268]		399	Dist (km)
>	L[313760105000186]	331	0.55
>	L[313760105000186] tel	16
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
RC[313760105000269]		424	Dist (km)
>	L[313760105000186]	319	0.57
>	L[313760105000186] tel	15
>	L[SHC1]	63	20.00
>	L[SHC1] tel	3
>	L[THC1]	21	25.00
>	L[THC1] tel	1
RC[313760105000270]		343	Dist (km)
>	L[313760105000270]	288	0.00
>	L[SHC1]	51	20.00
>	L[SHC1] tel	2
RC[313760105000271]		326	Dist (km)
>	L[313760105000270]	245	0.32
>	L[313760105000270] tel	12
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000272]		427	Dist (km)
>	L[313760105000285]	406	1.66
>	L[313760105000285] tel	20
RC[313760105000273]		402	Dist (km)
>	L[313760105000285]	382	1.80
>	L[313760105000285] tel	19
RC[313760105000274]		341	Dist (km)
>	L[313760105000102]	256	0.47
>	L[313760105000102] tel	12
>	L[SHC1]	51	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760105000275]		344	Dist (km)
>	L[313760105000102]	258	0.48
>	L[313760105000102] tel	12
>	L[SHC1]	51	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760105000276]		486	Dist (km)
>	L[313760105000259]	365	0.53
>	L[313760105000259] tel	18
>	L[SHC1]	72	20.00
>	L[SHC1] tel	3
>	L[THC1]	24	25.00
>	L[THC1] tel	1
RC[313760105000277]		145	Dist (km)
>	L[313760105000259]	138	0.79
>	L[313760105000259] tel	6
RC[313760105000278]		656	Dist (km)
>	L[313760105000132]	526	0.40
>	L[313760105000132] tel	26
>	L[SHC1]	98	20.00
>	L[SHC1] tel	4
RC[313760105000279]		346	Dist (km)
>	L[313760105000252]	329	0.49
>	L[313760105000252] tel	16
RC[313760105000280]		331	Dist (km)
>	L[313760105000264]	249	2.52
>	L[313760105000264] tel	12
>	L[SHC1]	49	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000281]		151	Dist (km)
>	L[313760105000045]	113	2.01
>	L[313760105000045] tel	5
>	L[SHC1]	22	20.00
>	L[SHC1] tel	1
>	L[THC1]	7	25.00
>	L[THC1] tel	0
RC[313760105000282]		329	Dist (km)
>	L[313760105000186]	247	0.38
>	L[313760105000186] tel	12
>	L[SHC1]	49	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	0
RC[313760105000283]		478	Dist (km)
>	L[313760105000045]	455	0.52
>	L[313760105000045] tel	22
RC[313760105000284]		64	Dist (km)
>	L[313760105000102]	48	1.41
>	L[313760105000102] tel	2
>	L[SHC1]	9	20.00
>	L[SHC1] tel	0
>	L[THC1]	3	25.00
>	L[THC1] tel	0
RC[313760105000285]		181	Dist (km)
>	L[313760105000285]	142	0.00
>	L[SHC1]	27	20.00
>	L[SHC1] tel	1
>	L[THC1]	9	25.00
>	L[THC1] tel	0
RC[313760114000002]		133	Dist (km)
>	L[313760105000270]	100	4.02
>	L[313760105000270] tel	5
>	L[SHC1]	19	20.00
>	L[SHC1] tel	0
>	L[THC1]	6	25.00
>	L[THC1] tel	0
RC[313760114000007]		345	Dist (km)
>	L[313760105000270]	259	3.59
>	L[313760105000270] tel	12
>	L[SHC1]	51	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760114000008]		270	Dist (km)
>	L[313760105000270]	203	3.13
>	L[313760105000270] tel	10
>	L[SHC1]	40	20.00
>	L[SHC1] tel	2
>	L[THC1]	13	25.00
>	L[THC1] tel	0
RC[313760114000009]		23	Dist (km)
>	L[313760105000270]	17	2.33
>	L[313760105000270] tel	0
>	L[SHC1]	3	20.00
>	L[SHC1] tel	0
>	L[THC1]	1	25.00
>	L[THC1] tel	0
RC[313760114000010]		9	Dist (km)
>	L[313760105000048]	6	4.36
>	L[313760105000048] tel	0
>	L[SHC1]	1	20.00
>	L[SHC1] tel	0
>	L[THC1]	0	25.00
>	L[THC1] tel	0
RC[313760115000001]		165	Dist (km)
>	L[313760115000025]	124	3.91
>	L[313760115000025] tel	6
>	L[SHC1]	24	20.00
>	L[SHC1] tel	1
>	L[THC1]	8	25.00
>	L[THC1] tel	0
RC[313760115000002]		92	Dist (km)
>	L[313760115000025]	69	4.59
>	L[313760115000025] tel	3
>	L[SHC1]	13	20.00
>	L[SHC1] tel	0
>	L[THC1]	4	25.00
>	L[THC1] tel	0
RC[313760115000003]		412	Dist (km)
>	L[313760115000025]	330	1.22
>	L[313760115000025] tel	16
>	L[SHC1]	61	20.00
>	L[SHC1] tel	3
RC[313760115000005]		74	Dist (km)
>	L[313760115000025]	55	4.03
>	L[313760115000025] tel	2
>	L[SHC1]	11	20.00
>	L[SHC1] tel	0
>	L[THC1]	3	25.00
>	L[THC1] tel	0
RC[313760115000006]		4	Dist (km)
>	L[313760115000025]	3	4.25
>	L[313760115000025] tel	0
>	L[SHC1]	0	20.00
>	L[SHC1] tel	0
>	L[THC1]	0	25.00
>	L[THC1] tel	0
RC[313760115000007]		51	Dist (km)
>	L[313760115000025]	38	3.55
>	L[313760115000025] tel	1
>	L[SHC1]	7	20.00
>	L[SHC1] tel	0
>	L[THC1]	2	25.00
>	L[THC1] tel	0
RC[313760115000008]		354	Dist (km)
>	L[313760115000025]	266	3.35
>	L[313760115000025] tel	13
>	L[SHC1]	53	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760115000009]		279	Dist (km)
>	L[313760115000025]	209	2.86
>	L[313760115000025] tel	10
>	L[SHC1]	41	20.00
>	L[SHC1] tel	2
>	L[THC1]	13	25.00
>	L[THC1] tel	0
RC[313760115000010]		135	Dist (km)
>	L[313760115000025]	101	4.14
>	L[313760115000025] tel	5
>	L[SHC1]	20	20.00
>	L[SHC1] tel	1
>	L[THC1]	6	25.00
>	L[THC1] tel	0
RC[313760115000011]		356	Dist (km)
>	L[313760115000025]	267	3.53
>	L[313760115000025] tel	13
>	L[SHC1]	53	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760115000014]		182	Dist (km)
>	L[313760115000025]	146	0.94
>	L[313760115000025] tel	7
>	L[SHC1]	27	20.00
>	L[SHC1] tel	1
RC[313760115000015]		8	Dist (km)
>	L[313760115000025]	6	2.16
>	L[313760115000025] tel	0
>	L[SHC1]	1	20.00
>	L[SHC1] tel	0
>	L[THC1]	0	25.00
>	L[THC1] tel	0
RC[313760115000018]		394	Dist (km)
>	L[313760115000025]	296	2.46
>	L[313760115000025] tel	14
>	L[SHC1]	59	20.00
>	L[SHC1] tel	2
>	L[THC1]	19	25.00
>	L[THC1] tel	0
RC[313760115000019]		43	Dist (km)
>	L[313760115000025]	32	1.95
>	L[313760115000025] tel	1
>	L[SHC1]	6	20.00
>	L[SHC1] tel	0
>	L[THC1]	2	25.00
>	L[THC1] tel	0
RC[313760115000020]		925	Dist (km)
>	L[313760115000025]	742	1.25
>	L[313760115000025] tel	37
>	L[SHC1]	138	20.00
>	L[SHC1] tel	6
RC[313760115000021]		163	Dist (km)
>	L[313760115000025]	130	0.90
>	L[313760115000025] tel	6
>	L[SHC1]	24	20.00
>	L[SHC1] tel	1
RC[313760115000022]		243	Dist (km)
>	L[313760115000025]	194	0.63
>	L[313760115000025] tel	9
>	L[SHC1]	36	20.00
>	L[SHC1] tel	1
RC[313760115000023]		54	Dist (km)
>	L[313760115000025]	43	0.35
>	L[313760115000025] tel	2
>	L[SHC1]	8	20.00
>	L[SHC1] tel	0
RC[313760115000024]		303	Dist (km)
>	L[313760115000025]	243	0.33
>	L[313760115000025] tel	12
>	L[SHC1]	45	20.00
>	L[SHC1] tel	2
RC[313760115000025]		334	Dist (km)
>	L[313760115000025]	281	0.00
>	L[SHC1]	50	20.00
>	L[SHC1] tel	2
RC[313760115000026]		271	Dist (km)
>	L[313760115000025]	217	0.18
>	L[313760115000025] tel	10
>	L[SHC1]	40	20.00
>	L[SHC1] tel	2
RC[313760115000027]		339	Dist (km)
>	L[313760115000025]	272	0.61
>	L[313760115000025] tel	13
>	L[SHC1]	50	20.00
>	L[SHC1] tel	2
RC[313760115000029]		122	Dist (km)
>	L[313760115000025]	97	1.05
>	L[313760115000025] tel	4
>	L[SHC1]	18	20.00
>	L[SHC1] tel	0
RC[313760115000030]		73	Dist (km)
>	L[313760115000025]	54	2.00
>	L[313760115000025] tel	2
>	L[SHC1]	10	20.00
>	L[SHC1] tel	0
>	L[THC1]	3	25.00
>	L[THC1] tel	0
RC[313760115000031]		352	Dist (km)
>	L[313760115000025]	267	1.64
>	L[313760115000025] tel	13
>	L[SHC1]	52	20.00
>	L[SHC1] tel	2
>	L[THC1]	15	25.00
>	L[THC1] tel	0
RC[313760115000032]		340	Dist (km)
>	L[313760115000025]	255	1.89
>	L[313760115000025] tel	12
>	L[SHC1]	51	20.00
>	L[SHC1] tel	2
>	L[THC1]	17	25.00
>	L[THC1] tel	0
RC[313760115000033]		248	Dist (km)
>	L[313760115000025]	198	1.37
>	L[313760115000025] tel	9
>	L[SHC1]	37	20.00
>	L[SHC1] tel	1
RC[313760115000034]		231	Dist (km)
>	L[313760105000139]	173	1.28
>	L[313760105000139] tel	8
>	L[SHC1]	34	20.00
>	L[SHC1] tel	1
>	L[THC1]	11	25.00
>	L[THC1] tel	0
